characterId,name,realName,gender,status,dob,dod
457,Brandt/Super Soldier Peggy Carter,Brandt,Male,Alive,,
458,Brass Monkey Bartender,,Male,Alive,,
459,Brayden,Brayden,Male,Alive,,
460,Brendan,Brendan,Male,Alive,,
461,Bret Johnson,Bret Johnson,Male,Alive,,
462,Brett Latour,Brett Latour,Male,Deceased,,"October 28, 2017[2]"
463,Brett Mahoney,Brett Mahoney,Male,Alive,,
464,Brian (Hand),Brian,Male,Alive,,
465,Brian (Patient),Brian,Male,Deceased,,Late 2020/2021
466,Brian Banner,Brian Banner,Male,Deceased,,
467,Brian Cooley,Brian Cooley,Male,Alive,,
468,Brian Geparhart,Brian Geparhart,Male,Deceased,Late 1998-Late 2000[1],Late 2015-Late 2016[1]
469,Brian Hayward,Brian Hayward,Male,Deceased,,Dec-13
470,Brian Jones,Brian Jones,Male,Deceased,Early 1954[2],April 2000[3]
471,Brianna,Brianna,Female,Alive,,
472,Brianna Gelden,Brianna Gelden,Female,Alive,,
473,Brick (Criminal),,Male,Deceased,,Early 2015
474,Brick (HYDRA),Brick,Male,Unknown,,
475,Bride of Nine Spiders,Alessa Geomi,Female,Alive,,
476,Bridget,Bridget,Female,Alive,,
477,Bridget Bynum,Bridget Bynum,Female,Deceased,1993-1995[1],2011-2012[1]
478,Briggs,Briggs,Male,In Custody,,
479,Brigid O'Reilly,Brigid O'Reilly,Female,Alive (merged with Mayhem),,
480,Brigid O'Reilly/Tyrone Johnson Killed,Brigid O'Reilly,Female,Alive,,
481,Bristow,Bristow,Male,Alive,,
482,Britney Kovak,Britney Kovak,Female,Alive,,
483,Broadwell,Broadwell,Female,Alive,,
484,Brock Rumlow/Avengers Assassinated,Brock Rumlow,Male,Alive,,
485,Brock Rumlow/New York Time Heist,Brock Rumlow,Male,Alive,,
486,Brock Rumlow/Party Prince Thor,Brock Rumlow,Male,Alive,,
487,Brock Rumlow/Super Soldier Peggy Carter,Brock Rumlow,Male,Alive,,
488,Broker,,Male,Alive,,
489,Bron-Char,Bron-Char,Male,Alive,,
490,Bronaja,Bronaja,Male,Alive,,
491,Bronwyn,Bronwyn,Female,Deceased,,2018
492,Brooks Watten,Brooks Watten,Male,Deceased,1983-1984[1],2001[2]
493,Brookton (Guard),Brookton,Male,Alive,,
494,Brookton (Sergeant),Brookton,Male,Deceased,,Apr-15
495,Brother Nature,Mark Diering,Male,Alive,,
496,Brown,Brown,Male,Alive,,
497,Broyles,Broyles,Male,Alive,,
498,Brubaker,Brubaker,Male,Deceased,,
499,Bruce Banner/History Altered by Chronicoms,Robert Bruce Banner,Male,Alive,,
500,Bruce Ogden,Bruce Ogden,Male,Alive,,
501,Bruner,Bruner,Female,Alive,,
502,Brunette Zealot,,Female,Alive,,
503,Bruno,Bruno,Male,Alive,,
504,Bruno Carrelli,Bruno Carrelli,Male,Alive,,
505,Bruno Carrelli's Nonna,,Female,Alive,,
506,Brunok,Brunok,Male,Unknown,,
507,Brute Loki,Loki Laufeyson,Fluid (masculine appearance),Unknown,,
508,Bryan,Bryan,Male,Alive,,
509,Bryce (Criminal),Bryce,Male,In Custody,,
510,Bryce (Student),Bryce,Male,Alive,,
511,Bucky Barnes (Fiction),James Buchanan Barnes,Male,Fictional,,
512,Bucky Barnes/New York Time Heist,James Buchanan Barnes,Male,Alive,,
513,Bucky Barnes/Super Soldier Peggy Carter,James Buchanan Barnes,Male,Alive,,
514,Bud Schultz,Bud Schultz,Male,Alive,,
515,Buddy,Buddy,Male,Deceased,,2004[1]
516,Budge,Budge,Male,Alive,,
517,Buggy Stokes,Samuel Stokes,Male,Deceased,,
518,Bunny Wiles,Bunny Wiles,Female,Alive,,
519,Burgos,Burgos,,Alive,,
520,Buri,Buri,Male,Deceased,,
521,Burleigh,Burleigh,Male,Alive,,
522,Burnell,Burnell,Male,Deleted,2017 (Real World),2017
523,Burrows,Burrows,Male,Deceased,,"April 16, 2017[2]"
524,Burrows/Framework,Burrows,Male,Deleted,April 2017 (Real World),May-17
525,Busard,Busard,Male,Alive,,
526,Bushmaster,John McIver,Male,Alive,,
527,Butch Wallace,Butch Wallace,Male,Alive,,
528,C-Money,,Male,Alive,,
529,C. Bryant,C. Bryant,Male,Alive,,
530,C. Cooper,C. Cooper,,,,
531,C. Freyer,C. Freyer,Male,Alive,,
532,C. Green,C. Green,,,,
533,C. Kuznetsov,C. Kuznetsov,Male,Alive,,
534,C. Wellins,C. Wellins,Male,Alive,,
535,C.J. Powell,C.J. Powell,Male,Alive,,
536,C.M. Cooper,C.M. Cooper,Male,Alive,,
537,Cagliostro,Cagliostro,Male,Unknown,,
538,Cagliostro/Corrupted Doctor Strange,Cagliostro,Male,Deceased,,
539,Cain,Cain,None (masculine appearance & voice),Deceased,,Early 1931
540,Cajun,Stephen Del Bagno,Male,Alive,,
541,Cal Jamshahi,Cal Jamshahi,Male,Alive,,
542,Cale,Cale,Male,Alive,,
543,Caleb,Caleb,Male,Alive,,
544,Callahan (Neighbor),Callahan,Female,Alive,,
545,Callahan (NYPD),Callahan,,Alive,,
546,Callie Hannigan,Callie Hannigan,Female,Alive,,
547,Calvin,Calvin,Male,Alive,,
548,Calvin Chadwick,Calvin Chadwick,Male,Deceased,,"July 21, 1947"
549,Calvin Zabo,Calvin L. Johnson,Male,Alive,,
550,Cam,Cam,Male,Alive,,
551,Cameron Klein,Cameron Klein,Male,Alive,,
552,Cameron Tate,Cameron Tate,Male,Deceased,,Late 2020/2021
553,Camilla Reyes,Camilla Reyes,Female,In Custody,,
554,Cammie Conroy,Cammie Conroy,Female,Alive,2000-2002,Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
555,Campbell (Air Force),Campbell,Male,Deceased,,Apr-15
556,Campbell (Medal of Honor),Campbell,Male,Alive,,
557,Candace Daniels,Candace Daniels,Female,Unknown,,
558,Candace Miller,Candace Miller,Female,Deceased,,"December 3, 2015"
559,Candice Lee,Candice Lee,Female,Alive,,
560,Canelo,Canelo,Male,Alive,,
561,Canero,Canero,Male,Alive,,
562,Caprarelli,Caprarelli,Male,Alive,,
563,Captain America,Samuel Thomas Wilson,Male,Alive,"September 23, 1978[10]",Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
564,Captain America (Actor),,Male,Alive,,
565,Captain America (Fiction),Steven Grant Rogers,Male,Fictional,,
566,Captain America/Age of Ultron,Steven Grant Rogers,Male,Deceased,,Spring 2015
567,Captain America/Avengers Assassinated,Steven Grant Rogers,Male,Alive,,
568,Captain America/Camp Lehigh Time Heist,Steven Grant Rogers,Male,Alive,,
569,Captain America/Corrupted Doctor Strange,Steven Grant Rogers,Male,Deceased,,
570,Captain America/New York Time Heist,Steven Grant Rogers,Male,Alive,,
571,Captain America/Zombie Outbreak,Steven Grant Rogers,Male,Deceased,,Spring 2018
572,Captain Carter/Illuminati Assembled,Margaret Elizabeth Carter,Female,Deceased,,"February 12, 2021[2]"
573,Captain Carter/Super Soldier Peggy Carter,Margaret Elizabeth Carter,Female,Alive,,
574,Captain Marvel,Carol Susan Jane Danvers,Female,Alive,Mid-1960s[1],
575,Captain Marvel/Age of Ultron,Carol Susan Jane Danvers,Female,Deceased,,
576,Captain Marvel/Avengers Assassinated,Carol Susan Jane Danvers,Female,Alive,,
577,Captain Marvel/Illuminati Assembled,Maria Rambeau,Female,Deceased,,"February 12, 2021[2]"
578,Captain Marvel/Party Prince Thor,Carol Susan Jane Danvers,Female,Alive,,
579,Cara,Cara,Female,Alive,,
580,Cardozo,Cardozo,Male,Alive,,
581,Caretaker,Henry,Male,Alive,,
582,Carina,Carina,Female,Deceased,,Aug-14
583,Carina/Ravager T'Challa,Carina,Female,Alive,,
584,Carl (Central Park),Carl,Male,Alive,,
585,Carl (Gibborim),Carl,Male,Alive,,
586,Carl Creel/Framework,Carl Creel,Male,Deleted,,2017
587,Carl Hoffman,Carl Hoffman,Male,Alive,,
588,Carl Nussbaumer,Carl Nussbaumer,Male,Deceased,,Spring 2018
589,Carl Zemo,Carl Zemo,Male,Deceased,,May-15
590,Carla,Carla,Female,Alive,,
591,Carla Russo,Carla Russo,Female,Alive,,
592,Carla Talbot,Carla Talbot,Female,Alive,,
593,Carlino,Carlino,Female,Alive,,
594,Carlo,Carlo,Male,Deceased,,Late 2017[1][2]
595,Carlo Eastman,Carlo Eastman,Male,Alive,,
596,Carlo Mancini,Carlo Mancini,Male,Deceased,,Dec-13
597,Carlos (NA Meeting),Carlos,Male,Alive,,
598,Carlos (Third Strikers),Carlos,Male,Alive,,
599,Carlos (Wilson Family Seafood),Carlos,Male,Alive,,
600,Carmine,Carmine,Male,Alive,,
601,Carol,Carol,Female,Alive,,
602,Carpenter,Carpenter,Male,Alive,,
603,Carrie Leigh Hursch,Carrie Leigh Hursch,Female,Alive,,
604,Carson Wolf,Carson Wolf,Male,Deceased,,"November 12, 2016"
605,Cartel Sicario,,Male,Deceased,,Early 2016
606,Carvalho,Carvalho,Male,Alive,,
607,Case,Case,Male,Alive,,
608,Casey,,Male,Alive,,
609,Caspar Marx,Caspar Marx,Male,Alive,"May 25, 1972[1]",
610,Cass Wilson,Cass Wilson,Male,Alive,,
611,Cassandra,Cassandra,Female,Alive,,
612,Cassandra Knight,Cassandra Knight,Female,Deceased,,Summer 1995
613,Cassie Lang,Cassandra Lang,Female,Alive,"July 19, 2007[1][3]",
614,Cassie Yasdan,Cassie Yasdan,Female,Alive,,
615,Cassius,Cassius,Male,Deceased,,
616,Castillo,Castillo,Male,Alive,,
617,Catherine Hasavari,Catherine Hasavari,Female,Unknown,,
618,Catherine Starr,Catherine Starr,Female,Deceased,,
619,Catherine Wilder,Catherine Henderson (birth name)Catherine Wilder,Female,Deceased,,2018
620,Catherine Wilder/Dark Dimension,Catherine Wilder,Female,Deceased,,2018
621,Caudle,Caudle,Male,Alive,,
622,Cecilio,Cecilio,Male,Alive,,
623,Celeste,Celeste,Female,Alive,,
624,Celestial Gardener,,Male,Alive,,
625,Centipede Soldier 2,,Male,In Custody,,
626,Centipede Soldier 3,,Male,In Custody,,
627,Ceres Leader,,Female,Alive,,
628,Ch'i-Lin,氣靈 (Ch'i-Lin),Male,Alive,,
629,Chad (Frat Boy),Chad,Male,Deceased,,Late 2020/2021
630,Chad (Gentleman),Chad,Male,Alive,,
631,Chad Carroway,Charles Carroway,Male,Alive,,
632,Chad Davis,Chad Davis,Male,Deceased,,Early 2012[1]
633,Chad Westland,Chad Westland,Male,Unknown,,
634,Chaimson,Chaimson,Male,Deceased,,Early 2014
635,Chain,,Male,Alive,,
636,Champion of HYDRA,,,Deceased,,
637,Chaney,Chaney,Male,Deceased,,"November 19, 2015"
638,Chanise,Chanise,Female,Alive,2007,
639,Chantelle Fusilier,Chantelle Fusilier,Female,Deceased,,"November 1, 2017[2]"
640,Chantelle Fusilier/Tandy Bowen's Perfect Life,Chantelle Fusilier,Female,Alive,,
641,Chao Yen,Chao Yen (超严),Male,Deceased,,Early 2014
642,Char,Char,Female,Alive,,
643,Charles,Charles,Male,Alive,,
644,Charles Bradley,Charles Edward Bradley,Male,Alive,,
645,Charles Healey,Charles Healey,Male,Alive,,
646,Charles Hinton,Charles Hinton,Male,Deceased,,"April 24, 2016"
647,Charles Murphy,Charles Murphy,Male,Alive,,
648,Charles Roberts,Charles Roberts,Male,Alive,,
649,Charles Wallace,Charles Wallace,Male,Alive,1962-1963[1],
650,Charlie,Charlie,Male,Deceased,,"February 25, 2009[1][2]"
651,Charlie (Husband),Charlie,Male,Alive,,
652,Charlie Spencer,Charles Spencer,Male,Deceased,,"May 6, 2015"
653,Charlie-27,Charlie-27,Male,Alive,,
654,Chase,Chase,Male,Alive,,
655,Chase Brunski,Chase Brunski,Male,Alive,,
656,Chase Stein,Victor Chase Stein,Male,Alive,Early 2001,
657,Chase Stein/Quantum Gravity Time Travel,Chase Stein,Male,Deceased,Early 2001,August 2018 (time-traveled from June 2028)
658,Chase Stein/Time-Travelling Runaways,Chase Stein,Male,Deceased,Early 2001,2021
659,Chauncey,Chauncey,Male,Alive,,
660,Chaz,Chaz,Male,Alive,,
661,Chen,Chen,Male,Deceased,,Mar-17
662,Chen Wu,陈武 (Chen Wu),Male,Deceased,,Late 2017
663,Chesler,Chesler,Male,Alive,,
664,Chess Roberts,Chess Roberts,Female,Alive,,
665,Chester Phillips,Chester Phillips,Male,Deceased,"December 3, 1876[1]",
666,Chester Phillips/Super Soldier Peggy Carter,Chester Phillips,Male,Deceased,,"June 22, 1943"
667,Chico Diaz,Wilfredo Diaz Jr.,Male,Deceased,,Nov-15
668,Chip Womack,Chip Womack,Male,Alive,,
669,Chodak,Chodak,Male,Unknown,,
670,Choo Choo Broussard,Choo Choo Broussard,Male,Alive,,
671,Chris,Chris,Male,Alive,,
672,Chris Adler,Chris Adler,Male,Deleted,2017 (Real World),2017
673,Chris Buongiorno,Chris Buongiorno,Male,,,
674,Chris Davidson,Chris Davidson,Male,Alive,,
675,Chris DiMolina,Chris DiMolina,Male,Alive,,
676,Chris Murray,Chris Murray,Male,Alive,,
677,Chris Yen,Chris Yen,Male,Alive,,
678,Christian Blake,Christian Blake,Male,Deceased,,Early 2015
679,Christian Haberkern,Christian Haberkern,Male,Alive,,
680,Christian Ward,Christian Ward,Male,Deceased,,Mar-15
681,Christiane Amanpour,Christiane Maria Heideh Amanpour,Female,Alive,,
682,Christina,Christina,Female,Alive,,
683,Christina Natchios,Christina Natchios,Female,Alive,,
684,Christina Raynor,Christina Raynor,Female,Alive,,
685,Christina Santos,Christina Santos,Female,Alive,,
686,Christine Everhart,Christine Everhart,Female,Alive,,
687,Christine Everhart/Corrupted Doctor Strange,Christine Everhart,Female,Deceased,,"February 2, 2018"
688,Christine Everhart/Killmonger's War,Christine Everhart,Female,Alive,,
689,Christine Palmer,Christine Palmer,Female,Alive,,
690,Christine Palmer/Corrupted Doctor Strange,Christine Palmer,Female,Deceased,,"February 2, 2016 (multiple alternate iterations)"
691,Christine Palmer/Defender Strange,Christine Palmer,Female,Alive,,
692,Christine Palmer/Illuminati Assembled,Christine Palmer,Female,Alive,,
693,Christine Palmer/Sinister Strange,Christine Palmer,Female,Deceased,,
694,"Christone ""Kingfish"" Ingram",Christone Ingram,Male,Alive,,
695,Christopher,Christopher,Male,Alive,,
696,Christopher Roth,Christopher Roth,Male,Alive,,
697,Christopher Sanchez,Christopher Sanchez,Male,Alive,,
698,Chthon,Chthon,Male,Unknown,,
699,Chuck,Chuck,Male,In Custody,,
700,Chukwu,Chukwu,Male,Alive,,
701,Chung,Chung,Male,Alive,,
702,Church Keeper,,Male,Deceased,,"March 9, 1942"
703,Church Keeper/Super Soldier Peggy Carter,,Male,Deceased,,1943
704,Chuzhoi,Chuzhoi,Male,Alive,,
705,Ciara,Ciara,Female,Alive,,
706,Cindy,Cindy,Female,Alive,,
707,Cindy Higgins,Cindy Higgins,Female,Alive,,
708,Cindy Moon,Cindy Moon,Female,Alive,,
709,Clair,Clair,Female,Alive,,
710,Claire Temple,Claire Temple,Female,Alive,,
711,Claire Weiss,Claire Weiss,Female,Alive,,
712,Clark,Clark,Female,Alive,,
713,Classic Loki,Loki Laufeyson,Fluid (masculine appearance and voice)[2],Deceased,,End of Time
714,Classic Thanos,Thanos,Male,Alive,,
715,Classic Thor,Thor Odinson,Male,Alive,964 A.D.,
716,Clay Wilson,Clay Wilson,Male,Alive,,
717,Clea,Clea,Female,Alive,,
718,Clements,Clements,Male,Alive,,
719,Cliff,Cliff,Male,Alive,,
720,Clifford,Clifford,Male,Alive,,
721,Clint,Clint,Male,Deceased,,Oct-15
722,Clint Peterson,Clint Peterson,Male,Alive,,
723,Clive,Clive,Male,Alive,,
724,Cloak,Tyrone Johnson,Male,Alive,February - October 1999[13],
725,Cloak/Duel to D'Spayre,Tyrone Johnson,Male,Inactive,,
726,Cloak/Tandy Bowen's Perfect Life,Tyrone Johnson,Male,Alive,February 1999-October 1999,
727,Cloak/Tyrone Johnson Killed,Tyrone Johnson,Male,Deceased,,2017
728,Clyde Farnum,Clyde Farnum,Male,Deceased,,Early 2015
729,Cobbwell,Cobbwell,Male,Alive,,
730,Cockroach Hamilton,Dontrell Hamilton,Male,Deceased,,August 2017[4][5]
731,Cody Willamet,Cody Willamet,Male,Alive,,
732,Cole,Cole,Male,Alive,,
733,Cole Miller,Cole Miller,Male,Deceased,,Spring 2016
734,Colin Dunbar,Colin Dunbar,Male,Alive,,
735,Collector,Taneleer Tivan,Male,Unknown,,
736,Collector/Ravager T'Challa,Taneleer Tivan,Male,Unknown,,
737,Colleen O'Brien,Colleen Deirdre O'Brien,Female,Deceased,"May 23, 1922[citation needed]","April 15, 1946"
738,Colleen Wing,Colleen Wing,Female,Alive,,
739,Comanche,Darius Jones,Male,Deceased,,Aug-17
740,Computer Tech,,Female,Alive,,
741,Condoleezza Rice,Condoleezza Rice,Female,Alive,,
742,Conductor,,Male,Alive,,
743,Connie,Connie,Female,Alive,,
744,Connie Lin,Connie Lin,Female,Alive,,
745,Conrad Murphy,Conrad Murphy,Male,Alive,,
746,Controller,Basil Sandhurst,Male,Unknown,,
747,Convenience Store Clerk,,Female,Alive,,
748,Cook (Cadet),Cook,Male,Alive,,
749,Cook (LAPD),Cook,Male,Alive,,
750,Cooke,Cooke,Male,Deceased,,2017
751,Cooper,Cooper,Male,Alive,,
752,Cooper Barton,Cooper Barton,Male,Alive,2002–2003[3],Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
753,Cooper Barton/Avengers Assassinated,Cooper Barton,Male,Alive,,
754,Coots,Coots,Male,Alive,,
755,Cora,Cora,Female,Alive,,
756,Corbin,Corbin,Male,In Custody,,
757,Corcoran,Corcoran,Male,Deceased,,"May 7, 1946"
758,Cordo Gaines,Cordo Gaines,Male,In Custody,,
759,Corinna Vilon,Corinna Vilon,Female,Alive,,
760,Cornelius van Lunt,Cornelius van Lunt,Male,Alive,,
761,Cortez,Cortez,Male,Unknown,,
762,Corvus Glaive,Corvus Glaive,Male,Deceased,,Spring 2018
763,Corvus Glaive/Cosmic Time Heist,Corvus Glaive,Male,Deceased,,October 2023 (time-traveled from August 2014)
764,Corvus Glaive/Ravager T'Challa,Corvus Glaive,Male,Deceased,,2008
765,Cosmo,Cosmo,Male,Alive,,
766,Cosmo/Ravager T'Challa,Cosmo,Male,Alive,,
767,Costel,Costel,Male,Alive,,
768,Cottonmouth,Cornell Bertram Stokes,Male,Deceased,1972–1973[2],"November 30, 2015"
769,Craig (Colonel),Craig,Male,Alive,,
770,Craig (Suicidal),Craig,Male,Unknown,,
771,Crank,,Male,In Custody,,
772,Crawford,Crawford,Female,Alive,,
773,Cricket,,Male,Deceased,,1983
774,Crimson,Dean Crimson,Male,Alive,,
775,Crimson Dynamo,Valentin Shatalov,Male,Deceased,,
776,Crixon,Crixon,Male,Deceased,,Spring 2018
777,Crossbones,Brock Rumlow,Male,Deceased,,"May 3, 2016[2]"
778,Crusher Hogan,Joseph Hogan,Male,Alive,,
779,Crystal,Crystalia Amaquelin,Female,Alive,,
780,Cull Obsidian,Cull Obsidian,Male,Deceased,,Spring 2018
781,Cull Obsidian/Cosmic Time Heist,Cull Obsidian,Male,Deceased,,October 2023 (time-traveled from August 2014)
782,Cull Obsidian/Zombie Outbreak,Cull Obsidian,Male,Deceased,,Spring 2018
783,Cullen,Cullen,Male,Deceased,,Oct-15
784,Culver University Security Guard,,Male,Alive,,
785,Curtis Hoyle,Curtis Hoyle,Male,Alive,,
786,Curtis Stein,Curtis Stein,Male,Unknown,,
787,Curtis Stein/Dark Dimension,Curtis Stein,Male,Unknown,,
788,Cusi,Cusi,Male,Deceased,,Sep-13
789,Cyclist Loki,Loki Laufeyson,Fluid (masculine appearance),Unknown,,
790,Cynthia Batzer,Cynthia Batzer,Female,Alive,,
791,Cyttorak,Cyttorak,Male,Alive,,
792,D'Spayre,Andre Deschaine,Male,Deceased (physical body)Unknown (Loa form),,November 2017 (physical body)
793,D'Spayre/Duel to D'Spayre,Andre Deschaine,Male,Inactive,,
794,D'Xtar,D'Xtar,Male,Alive,,
795,D-Nice,Derrick Jones,Male,Alive,,
796,D. Anderson,D. Anderson,Male,Deceased,,Mar-17
797,D. Slater,D. Slater,,Alive,,
798,D.K.,D.K.,Female,Alive,,
799,D.W. Griffith,Dave Griffith,Male,Alive,,
800,Dagger,Tandy Bowen,Female,Alive,February 1999-February 2000[11],
801,Dagger/Duel to D'Spayre,Tandy Bowen,Female,Inactive,,
802,Daimon Helstrom,Daimon Helstrom,Male,Alive,,Late 2020/2021 (later resurrected)
803,Daisy Johnson/Cerebral Fusion Machine,Daisy Johnson,Female,Inactive,2019,
804,Daisy Johnson/Framework,Daisy Johnson,Female,Alive,2018-2019 (Real World),
805,Daisy Johnson/Life-Model Decoy,Daisy Johnson,Female (feminine programming & voice),Destroyed (one)Inactive (others),May-17,May-17
806,Dale,Dale,Male,Alive,,
807,Dale (Receptionist),Dale,Male,Alive,,
808,Dale Holiday,Dale Holiday,Male,Deceased,,Mid-2017
809,Dale Yorkes,Dale Sheldon Yorkes,Male,Alive,,
810,Dallas Wyatt,Dallas Wyatt,Male,Alive,,
811,Damon Boone,Damon Boone,Male,Deceased,,"December 2, 2015"
812,Damon Keller,Damon Keller,Male,Deceased,,Mid-2019
813,Dan,Dan,Male,Alive,,
814,Dan Hartlett,Dan Hartlett,Male,Alive,,
815,Dan Monroe,Dan Monroe,Male,Deceased,,
816,Dana,Dana,Female,Alive,,
817,Dana Stryker,Dana Stryker,Female,Deceased,,
818,Dane Whitman,Dane Whitman,Male,Alive,,
819,Daniel Drumm,Daniel Drumm,Male,Deceased,,Early 2017[1][2]
820,Daniel Fisher,Daniel Fisher,Male,Deceased,,Early 2015
821,Daniel Gibson,Daniel Gibson,Male,Deceased,,Nov-15
822,Daniel Gooobler,Daniel Gooobler,Male,Alive,,
823,Daniel Sousa,Daniel Jordan Sousa,Male,Deceased,1918-1919[8],"July 22, 1955[7]"
824,Daniel Sousa/History Altered by Chronicoms,Daniel Jordan Sousa,Male,Alive,1918-1919,Unidentified (in the Time Storm; later revived)
825,Daniel Whitehall,Werner Reinhardt,Male,Deceased,"October 9, 1904[6]",Mar-15
826,Daniel Whitehall/Framework,Werner Reinhardt,Male,Deleted,,2017
827,Daniel Whitehall/History Altered by Chronicoms,Werner Reinhardt,Male,In Custody,,
828,Daniels,Daniels,Male,Alive,,
829,Danny,Danny,Male,Deceased,,Spring 2018[1]
830,Dante Chapman,Dante Chapman,Male,Deceased,,Nov-15
831,Dapper Dan,Daniel Day,Male,Alive,,
832,Darby,Darby,Female,Alive,,
833,Darcy Lewis,Darcy Lewis,Female,Alive,,
834,Darcy Lewis/Party Prince Thor,Darcy Lewis Duckson,Female,Alive,,
835,Daredevil,Matthew Michael Murdock,Male,Alive,Mid-1980s[1][3],
836,Darius Davis,Darius Davis,Male,Deceased,,Jan-18
837,Darius Davis/Dark Dimension,Darius Davis,Male,Unknown,,
838,Dark-Crawler,Dark-Crawler,Male,Unknown,,
839,Darlene Wilson,Darlene Wilson,Female,Deceased,,
840,Darnell,Darnell,Male,Alive,,
841,Darrell Mitchell,Darrell Mitchell,Male,Alive,,
842,Darren,Darren,Male,Alive,,
843,Darryl,Darryl,Male,Alive,,
844,Darryl (Partygoer),Darryl,Male,Alive,,
845,Darryl Jacobson,Darryl Jacobson,Male,Alive,,
846,Dave,Dave,Male,Alive,,
847,Dave (Henchman),Dave,Male,Alive,,
848,Dave (Oahu),Dave,Male,Alive,,
849,Daveroth,Daveroth,Male,Alive,,
850,David (Emcee),David,Male,Alive,,
851,David (Uptown Block Kings),David,Male,Alive,,
852,David Angar,David Alan Angar,Male,In Custody,,
853,David Corderas,David Corderas,Male,Deceased,,
854,David Ellerh,David Ellerh,Male,Deceased,,1998
855,David Hasselhoff,David Michael Hasselhoff,Male,Alive,,
856,David Jerome,David Jerome,Male,Alive,1985-1987,Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
857,David Kawecki,David Kawecki,Male,In Custody,,
858,David Kurata,David Kurata,Male,Alive,,
859,David Owens,David Owens,Male,Alive,,
860,David Rathman,David Rathman,Male,Alive,,
861,David Richardson,David Richardson,Male,Deceased,,
862,David Samuels,David Samuels,Male,Unknown,,
863,David Schultz,David Schultz,Male,Alive,,
